,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Number of Presenters,Pitchers Average Age,Pitchers State,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present,Ashneer_present,Azhar_present,Ghazal_present,Deepinder_present,Radhika_present,Vikas_present,Ronnie_present,Varun_present,Ashneer_deal,Azhar_deal,Ghazal_deal,Deepinder_deal,Radhika_deal,Vikas_deal,Ronnie_deal,Varun_deal,deal_amount_per_shark,equity_per_shark
467,3,KioskKaffee,49,468,22 Jan 2024,31 Mar 2024,28 Mar 2024,"Thrift, Brews And Brains",Rahul Dua,Food and Beverage,Premium Coffee,3,Middle,Maharashtra,90.0,3.0,3000.0,0,0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
468,3,NeonAttack,50,469,22 Jan 2024,31 Mar 2024,29 Mar 2024,Entrepreneurs Present Unique Ventures,Rahul Dua,Lifestyle/Home,Premium Quality Neon Signs,2,Young,Telangana,75.0,3.0,2500.0,1,1,50.0,2.0,2500.0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1.0
469,3,PTal,50,470,22 Jan 2024,31 Mar 2024,29 Mar 2024,Entrepreneurs Present Unique Ventures,Rahul Dua,Lifestyle/Home,"Copper, Brass, and Bronze Kitchenware",3,Young,Punjab,50.0,1.0,5000.0,1,1,100.0,3.2,3125.0,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0.64
470,3,RoadPilot,50,471,22 Jan 2024,31 Mar 2024,29 Mar 2024,Entrepreneurs Present Unique Ventures,Rahul Dua,Technology/Software,App for Truck Drivers and Fleet Owners,2,Middle,Uttar Pradesh,80.0,5.0,1600.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
471,3,SmartMop,51,472,22 Jan 2024,31 Mar 2024,30 Mar 2024,Brilliant Businesses,Snehil Dixit Mehra,Lifestyle/Home,Caspian smart household cleaning device,2,Young,Karnataka,15.0,1.0,1500.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
472,3,Lea,51,473,22 Jan 2024,31 Mar 2024,30 Mar 2024,Brilliant Businesses,Snehil Dixit Mehra,Beauty/Fashion,"With real curves, to celebrate and accentuate the skin",2,Middle,Uttar Pradesh,100.0,2.0,5000.0,1,1,100.0,4.0,2500.0,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.0,1.0
473,3,$KrishnaRama,51,474,22 Jan 2024,31 Mar 2024,30 Mar 2024,Brilliant Businesses,Snehil Dixit Mehra,Entertainment,Movie,2,Middle,Telangana,200.0,30.0,666.6666667,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
474,3,Rentit4me,51,475,22 Jan 2024,31 Mar 2024,30 Mar 2024,Brilliant Businesses,Snehil Dixit Mehra,Business Services,Marketplace where people can “Give on Rent” & “Take on Rent,3,Middle,Haryana,150.0,5.0,3000.0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
475,3,CoolTheGlobe,52,476,22 Jan 2024,31 Mar 2024,31 Mar 2024,Ecopreneur Special,Snehil Dixit Mehra,Others,Movement to combat climate change,1,Middle,Maharashtra,25.0,5.0,500.0,1,1,25.0,8.0,312.5,2,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.5,4.0
476,3,Canvaloop,52,477,22 Jan 2024,31 Mar 2024,31 Mar 2024,Ecopreneur Special,Snehil Dixit Mehra,Manufacturing,Sustainable fabrics manufacturer,2,Middle,Gujarat,100.0,1.33,7518.796992,1,1,200.0,4.0,5000.0,5,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40.0,0.8
477,3,DigitalPaani,52,478,22 Jan 2024,31 Mar 2024,31 Mar 2024,Ecopreneur Special,Snehil Dixit Mehra,Manufacturing,"Manage plants, deliver safe, compliant operations",2,Middle,Rajasthan,70.0,1.0,7000.0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
